構想区域人口,手術総数,救急車の受入件数,施設全体_医師_常勤,新規入棟患者数のうち施設からの入院の割合,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,病床利用率,平均存棟日数,院内総病床数,病床数の全体に占める割合,構想区域人口あたりの医師数,構想区域内の救急車受入数の最大割合
200610,220.0,524,8,13.948256467941508,12.823397075365579,21.934758155230597,54.639022584228066,24.56595921764461,148,100.0,0.9844972832859777,70.07449267916773
259195,60.0,112,4,25.229357798165136,8.715596330275229,12.614678899082568,57.25538160469667,24.355879292403745,56,100.0,1.0598198267713497,45.58512885509084
200610,3717.0,5456,122,1.6012712382349346,1.4301430143014302,20.39486673247779,80.48744008973793,13.20392572352646,429,93.93939393939394,0.9844972832859777,70.07449267916773
155910,35.0,86,3,4.103671706263499,35.20518358531318,9.719222462203025,51.342465753424655,21.9531416400426,55,100.0,1.0320056442819576,43.85097263435542
259195,35.0,105,6,24.334600760456272,20.53231939163498,11.406844106463879,65.06600249066003,24.55263157894737,55,100.0,1.0598198267713497,45.58512885509084
887561,50.0,285,6,20.03454231433506,6.217616580310881,10.362694300518134,44.70251482314455,18.799656061908856,67,100.0,1.5331903948010333,15.874057067891112
858535,1116.0,1825,28,2.6413816457839485,7.890281070098205,15.267590328715022,66.20526429032489,15.645762711864407,300,63.66666666666667,2.3807998509088155,11.748211639874457
200610,96.0,87,9,18.928571428571427,31.96428571428571,0.0,73.0730593607306,28.834234234234234,240,25.0,0.9844972832859777,70.07449267916773
887561,275.0,2242,11,4.376498800959232,10.731414868105515,22.887700534759357,60.50456621004567,15.902190219021902,178,67.41573033707866,1.5331903948010333,15.874057067891112
887561,1213.0,770,24,5.29689608636977,3.2388663967611335,5.683156654888104,73.81917808219178,13.635627530364372,199,75.37688442211055,1.5331903948010333,15.874057067891112
887561,35.0,0,5,14.473684210526317,50.21929824561403,0.0,80.07350484463748,26.249726177437022,165,24.848484848484848,1.5331903948010333,15.874057067891112
1070780,55.0,45,7,15.353535353535353,56.36363636363636,0.6369426751592357,85.23287671232876,12.582406471183013,79,25.31645569620253,2.041128896692131,12.205722564288301
2501526,116.0,40,9,4.301075268817205,41.29032258064516,2.2058823529411766,51.27853881278539,19.094580233793835,144,33.33333333333333,1.437002853458249,11.79884939387713
183302,1643.0,3654,44,10.481068227547102,28.22388878726907,16.526115342763873,88.35990717868104,10.788776163056394,246,74.39024390243902,0.6704782271879194,59.99014940075521
465839,0.0,0,10,0.0,0.6597549481621112,0.0,54.89545782263878,7.258341277407054,50,76.0,0.8481471066183811,44.960868870787415
1525152,1531.0,1260,28,4.178370786516854,5.477528089887641,1.4147606696533837,80.79245838856974,9.358471250639823,147,63.265306122448976,1.147295482679759,9.988618005580848
336493,101.0,448,3,14.336917562724013,6.630824372759856,8.797653958944283,77.0173171362109,23.574367088607595,96,55.208333333333336,1.53465302398564,25.299917431638253
1155470,45.0,50,4,20.0,14.482758620689657,3.4482758620689653,64.74559686888455,30.21461187214612,56,100.0,3.779068257938328,4.6812581991063595
67670,115.0,462,6,11.320754716981133,12.997903563941298,11.892797319932999,54.409793063246866,19.62986330178759,88,53.40909090909091,1.2679178365597754,53.918076580587716
771746,60.0,146,7,11.819887429643527,12.94559099437148,2.5031289111389237,56.87949849082888,22.810055865921786,99,59.59595959595959,4.576505741526358,8.977671512861054
1440971,4331.0,3902,120,0.9902840059790733,23.075485799701045,14.549215652473713,72.87387323443821,9.667341462266371,410,94.14634146341464,0.6096583484331052,13.552221066706286
667767,2567.0,4437,195,1.7899199246349504,15.614696184644373,17.00423928403203,50.77018582129702,16.341547888637272,372,88.9784946236559,1.872958681695861,25.40631708065011
1993903,7519.0,5809,435,0.32749466580657965,20.205428472187766,9.227782571182054,64.9468125813117,10.52353553891176,970,92.26804123711341,1.4352252842791249,11.019536882580791
1407697,399.0,60,4,0.0,0.0,0.0,23.269995581087052,6.073817762399077,31,100.0,1.1160782469522914,18.822195727381118
947858,306.0,10,1,0.0,0.78125,0.0,32.62557077625571,7.442708333333333,24,100.0,4.907802645543953,18.308586413409405
887561,692.0,81,7,2.9227557411273484,0.0,4.175365344467641,7.781417510422871,5.455114822546973,92,100.0,1.5331903948010333,15.874057067891112
947858,592.0,15,8,0.09416195856873823,0.0,1.4124293785310735,26.170906718851924,3.7653683716564994,42,100.0,4.907802645543953,18.308586413409405
263404,4048.0,3542,154,3.5463029432878677,13.417085427135678,10.853318460680423,79.34931506849315,10.478894472361809,626,80.5111821086262,1.0322546354649131,39.43238013330467
1494327,2712.0,2771,109,0.881704628949302,13.760890101815892,10.079129574678536,63.94590797330523,9.543615013629692,400,97.5,1.1979974931858957,14.090503458020375
1475635,4611.0,3482,275,0.8343355381840047,28.780817799158147,9.361635548138104,79.81160237487147,8.749327321649334,701,58.91583452211127,1.4362630325249808,11.383744470270676
413354,1895.0,7425,252,0.028876696505919723,6.930407161420733,7.250695272149383,77.1806307741319,7.001011414535472,865,9.942196531791907,2.6880107607522854,29.01183917477435
2501526,60.0,7505,285,0.15174506828528073,11.987860394537178,6.9330745210566285,73.88649706457926,14.247547169811321,852,4.107981220657277,1.437002853458249,11.79884939387713
2501526,508.0,9992,286,0.46204620462046203,44.554455445544555,12.330944008655667,88.4931506849315,8.077657124053966,804,4.72636815920398,1.437002853458249,11.79884939387713
1170569,2751.0,4967,115,1.5018936920464934,13.464803447825519,14.643723293682873,67.79309185645853,10.514468196037539,344,94.76744186046511,1.4047869027797593,20.14174227173703
505512,3197.0,2370,79,1.6384116509272955,13.664808283081124,7.8682333193453635,88.68643879948574,11.37229264965039,315,98.0952380952381,1.0310338824795455,22.857466961601723
858535,45.0,551,12,3.4322820037105752,20.315398886827456,14.808461978273298,76.54272667971297,16.17738970588235,102,61.764705882352935,2.3807998509088155,11.748211639874457
667767,2662.0,1889,87,3.5349567949725063,2.466614296936371,7.448275862068964,58.67344233318603,10.591735800893426,395,78.48101265822784,1.872958681695861,25.40631708065011
506835,565.0,676,30,1.2152097216777733,2.9792238337906705,3.761379971250599,72.91968842331453,10.573709834469328,236,43.22033898305085,1.2327483303244644,20.594381239842114
236868,35.0,92,4,17.437722419928825,30.071174377224196,3.568242640499554,69.11937377690802,19.126353790613717,115,36.52173913043478,1.495769795835655,34.68007140843747
1440971,2656.0,2006,57,2.3720552396425667,7.376116978066613,8.17221770917953,57.24840182648402,10.156675307841866,300,99.99999999999999,0.6096583484331052,13.552221066706286
771746,210.0,237,6,17.647058823529413,19.25133689839572,4.290171606864274,81.48055901480559,30.260020554984585,159,62.264150943396224,4.576505741526358,8.977671512861054
176606,2564.0,450,51,0.8157844811231265,9.18231834566496,6.039574719432959,63.69485120453472,12.74981089258699,479,60.54279749478079,1.3465001189087575,37.997256515775035
63372,35.0,192,0,10.0,8.96551724137931,15.517241379310345,46.381950040290086,19.64505119453925,34,100.0,0.6280376191377895,42.54361283061339
137143,50.0,0,0,24.266666666666666,11.733333333333333,0.0,63.932312651087834,20.961690885072656,72,47.22222222222222,0.9428115179046687,69.85097439816585
2752412,330.0,0,0,0.0,26.149802890932982,0.0,56.37632463168778,16.625,206,25.728155339805824,2.0648434900007704,5.350266231810696
771746,60.0,301,10,17.647058823529413,18.367346938775512,5.18754988028731,85.27853881278538,16.734767025089607,142,31.690140845070424,4.576505741526358,8.977671512861054
381296,55.0,76,0,1.0676156583629894,62.63345195729537,2.633118782913985,83.38812785388129,16.132508833922262,302,9.933774834437086,1.4424489110822039,33.530615227239515
381296,10.0,0,7,8.29310124164163,17.59289694723542,9.024316400220012,95.13372472276582,17.78386165132683,120,35.0,1.4424489110822039,33.530615227239515
381296,2485.0,4589,128,4.297774366845741,18.2655410590944,10.15625,73.00564061240935,9.72550222358534,480,49.58333333333333,1.4424489110822039,33.530615227239515
1754911,3667.0,3157,90,2.505613993617776,2.2455974471102707,4.941225423905128,81.94923160013748,10.06549270293089,328,85.0609756097561,1.1357840938942203,8.645219174570624
130710,156.0,149,12,9.700176366843033,16.75485008818342,1.1013215859030838,70.9041095890411,27.338028169014084,114,52.63157894736842,1.3212455053171142,60.56910569105691
793673,331.0,5,6,0.0,0.0,1.3550135501355014,7.45662100456621,4.389784946236559,60,100.0,1.1545056969305998,18.693504799179948
716073,0.0,60,5,8.851224105461393,54.99058380414312,3.264417845484222,87.99244213509684,17.29619312906221,149,19.463087248322147,1.2895333297024185,24.66833423044043
716073,195.0,447,10,9.224598930481283,27.27272727272727,17.587939698492463,68.22971548998946,24.919820397690827,155,50.32258064516129,1.2895333297024185,24.66833423044043
560644,0.0,115,12,1.8651971174226365,12.123781263247139,0.0,100.93150684931507,7.032025450689289,75,60.0,4.220681930066139,11.552286215832149
476915,10.0,5,2,1.3761467889908259,11.926605504587156,4.587155963302752,20.233879051119278,13.79498861047836,41,100.0,4.089827327720873,15.630176178286403
735278,3521.0,9438,141,4.162317327766179,12.486951983298539,10.751753318263491,58.596868884540115,7.8642153644123445,552,50.72463768115942,1.1002641177894619,28.158004654215645
1155470,2916.0,3041,81,1.942487145305656,14.359169681965339,9.121184088806661,70.74948826956386,8.557036754903828,361,96.39889196675901,3.779068257938328,4.6812581991063595
397298,879.0,478,16,1.3689253935660506,4.175222450376454,11.443337024732374,95.99543378995435,14.364878715408269,137,43.79562043795621,2.701750323434802,24.483648881239244
148804,590.0,67,9,2.5274725274725274,2.417582417582418,0.3289473684210526,95.45205479452055,4.061197726941571,100,40.0,0.780892986747668,36.96598420119297
75024,192.0,405,10,22.741116751269036,3.9593908629441623,3.3426183844011144,93.964300539643,11.46126582278481,144,22.916666666666664,0.395873320537428,55.79847908745247
179892,651.0,1880,32,3.3854907539118066,21.906116642958747,13.349560007489233,58.66456286308542,11.198795180722891,300,63.66666666666667,0.8955373223934362,46.50315687226809
1170569,1182.0,45,1,0.0,0.0,0.0,69.27770859277709,2.6751622986294783,22,100.0,1.4047869027797593,20.14174227173703
1170569,2557.0,73,77,0.29991431019708653,14.738646101113966,0.3213367609254499,47.847456460384116,7.524953989390495,199,100.0,1.4047869027797593,20.14174227173703
3777491,2019.0,0,24,0.0,0.5391600454029511,0.0,84.13631807550952,3.5714083108778896,197,20.812182741116754,1.054112372471569,8.412692883764674
1475635,0.0,60,30,0.0,0.0,48.57142857142857,4.582814445828144,5.372262773722627,44,100.0,1.4362630325249808,11.383744470270676
2396732,944.0,617,26,1.441899915182358,6.700593723494487,5.703564727954972,55.227397260273975,12.891494350884672,225,66.66666666666666,1.7121230074952059,7.814305820965546
725493,12.0,1272,5,8.583106267029974,17.029972752043594,6.425233644859812,83.72454646427249,15.478439425051334,59,62.71186440677966,1.7827877043610343,25.093058185855156
2396732,203.0,227,11,18.466522678185747,21.598272138228943,1.0615711252653928,91.65753424657534,14.435814455231931,237,16.877637130801688,1.7121230074952059,7.814305820965546
75024,277.0,587,8,9.120310478654591,9.120310478654591,15.847347994825355,58.17182479282936,22.249029754204397,196,82.6530612244898,0.395873320537428,55.79847908745247
740743,110.0,85,6,14.011516314779271,4.798464491362764,9.596928982725528,93.87214611872147,39.420901246404604,60,100.0,3.4449194929955467,9.276815596248552
174715,158.0,0,1,0.0,0.0,34.941520467836256,41.38356164383562,8.814004376367615,40,100.0,2.8440603268179605,63.92231621589419
69699,282.0,522,22,11.024305555555555,9.20138888888889,3.7180106228874936,69.117199391172,11.805025996533795,153,35.294117647058826,0.8723224149557383,45.46640574037834
560644,1034.0,65,9,1.9568489713998998,13.748118414450577,2.007024586051179,60.067035849606526,10.312234175631724,94,100.0,4.220681930066139,11.552286215832149
264135,411.0,265,13,10.13215859030837,27.841409691629952,4.83271375464684,79.6464869642068,24.021323856063972,179,51.95530726256983,1.499990535143014,38.687744348121704
338775,200.0,157,12,32.85340314136126,29.515706806282722,7.863777089783282,84.49086757990868,24.03051948051948,162,74.07407407407408,1.335399601505424,18.70735822756951
81763,867.0,1389,0,10.099857346647646,17.68901569186876,10.488357716876159,86.76674798273596,13.184488166524094,224,65.17857142857143,0.6518841040568472,63.89144434222631
793551,1740.0,1984,57,2.5459098497495827,22.370617696160267,16.152132399745387,75.55189673340358,11.948547026351422,363,57.30027548209367,1.2755323854421456,19.66480446927374
820860,261.0,1187,26,10.955243820975284,18.97127588510354,6.661217817736004,83.81643835616438,20.30059721300597,378,26.455026455026456,1.0186877177594231,22.799317239697633
730325,60.0,97,4,46.53846153846154,20.384615384615383,18.01801801801802,72.2278298485941,38.383141762452105,85,44.70588235294118,0.8434601033786328,23.334078212290503
158181,60.0,629,3,8.29310124164163,17.59289694723542,1317.3913043478262,75.8233156276209,54.46184738955823,122,40.16393442622951,1.1531094126348929,23.6163573657415
359223,70.0,157,3,9.82839313572543,11.856474258970358,12.480499219968799,24.81527604815276,13.89155693261038,99,100.0,1.5870364648143354,28.72184257150089
729320,1378.0,222,6,1.088348271446863,1.6645326504481435,2.420135527589545,81.53798256537982,8.306374881065652,88,50.0,2.2814402457083314,14.659747611746669
397298,211.0,408,11,8.38150289017341,19.21965317919075,3.228200371057514,72.60934147549101,15.951414068165338,454,18.281938325991188,2.701750323434802,24.483648881239244
223903,77.0,288,5,14.511352418558737,3.356367226061204,5.923000987166831,85.37066881547139,21.11509715994021,68,100.0,1.1580907803825762,39.17014319539971
516816,35.0,420,9,15.0,20.0,14.49067431850789,70.15691158156912,22.07523510971787,99,55.55555555555556,2.473027150862202,21.976645794550688
401760,406.0,178,0,4.804138950480414,2.3651145602365116,13.211678832116789,28.180454039401713,21.92768361581921,349,81.08882521489971,0.8883412982875348,41.86851211072664
501367,773.0,1069,16,13.811659192825113,13.901345291479823,7.3245167853509665,90.94875697615424,20.17330632455548,285,47.368421052631575,1.6875861394946219,21.46898658520388
260974,188.0,238,7,10.8359133126935,8.6687306501548,1.953125,86.83409436834094,26.371340523882896,92,58.69565217391305,1.2338393862990182,54.377830493853786
501367,87.0,336,3,25.656565656565654,18.98989898989899,10.676156583629894,77.35862311204778,22.65843621399177,75,52.0,1.6875861394946219,21.46898658520388
94690,291.0,100,4,8.29310124164163,17.59289694723542,9.024316400220012,1.4567323755429336,17.78386165132683,65,63.07692307692307,0.6484317245749287,46.49204864359214
98142,846.0,695,22,8.279529054310672,4.595518420053171,9.664948453608249,78.59790491539081,11.07570022710068,142,71.83098591549296,1.2308695563571153,71.3963963963964
2396732,604.0,0,0,8.29310124164163,17.59289694723542,9.024316400220012,63.21917808219178,17.78386165132683,52,100.0,1.7121230074952059,7.814305820965546
2396732,114.0,1305,21,3.0201342281879198,22.416107382550337,12.248726882873225,87.6692759295499,14.183631470634795,180,77.77777777777779,1.7121230074952059,7.814305820965546
2396732,5494.0,1589,256,0.0768521364893944,3.8041807562250227,5.609756097560976,57.931091739310915,10.557228232090173,890,74.15730337078651,1.7121230074952059,7.814305820965546
2396732,396.0,69,13,0.0,1.0362694300518136,2.0355292376017764,66.96554586965546,8.95558845299778,99,100.0,1.7121230074952059,7.814305820965546
2396732,224.0,230,11,3.565891472868217,11.395348837209303,4.651162790697675,66.87086347545021,16.87878787878788,89,100.0,1.7121230074952059,7.814305820965546
